player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,P.Walker,CLE,DEN,QB,rushing,44.92,WATCH,WATCH at 44.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.7; role and availability context: 35.0.,,projection strength: 28.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,B.Bell,KC,,TE,receiving,44.83,WATCH,WATCH at 44.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.5; role and availability context: 35.0.,,projection strength: 28.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Fant,DAL,,TE,receiving,44.61,WATCH,WATCH at 44.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.0; role and availability context: 35.0.,,projection strength: 28.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,R.Blackshear,CAR,,RB,"receiving, rushing",44.59,WATCH,WATCH at 44.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.0; role and availability context: 35.0.,,projection strength: 28.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Homer,CHI,,RB,"receiving, rushing",44.59,WATCH,WATCH at 44.6. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 28.0; role and availability context: 35.0.,,projection strength: 28.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,W.Mallory,IND,,TE,receiving,44.54,WATCH,WATCH at 44.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 27.9; role and availability context: 35.0.,,projection strength: 27.9; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,V.Jones,CAR,,RB,"receiving, rushing",44.43,WATCH,WATCH at 44.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 27.6; role and availability context: 35.0.,,projection strength: 27.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Cousins,ATL,LV,QB,"rushing, passing",44.36,WATCH,WATCH at 44.4. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 27.5; role and availability context: 35.0.,,projection strength: 27.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Howell,SEA,GB,QB,"rushing, passing",44.18,WATCH,WATCH at 44.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 27.0; role and availability context: 35.0.,,projection strength: 27.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Ward,PIT,,RB,"receiving, rushing",44.1,WATCH,WATCH at 44.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.9; role and availability context: 35.0.,,projection strength: 26.9; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Polk,NE,,WR,receiving,44.04,WATCH,WATCH at 44.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.7; role and availability context: 35.0.,,projection strength: 26.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Keenum,HOU,CLE,QB,"rushing, passing",44.0,WATCH,WATCH at 44.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.6; role and availability context: 35.0.,,projection strength: 26.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,H.Pearson,GB,,TE,receiving,43.97,WATCH,WATCH at 44.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.6; role and availability context: 35.0.,,projection strength: 26.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0031345,J.Garoppolo,LA,SEA,QB,passing,43.96,WATCH,WATCH at 44.0. Main support: recent form: 97.4; data quality: 79.0. Main caution: projection strength: 14.8; usage foundation: 33.3.,,projection strength: 14.8; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,K.Toney,CLE,,WR,receiving,43.89,WATCH,WATCH at 43.9. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.4; role and availability context: 35.0.,,projection strength: 26.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0039376,S.Rattler,NO,TB,QB,passing,43.83,WATCH,WATCH at 43.8. Main support: recent form: 99.1; opponent defense fit: 96.3. Main caution: projection strength: 7.4; usage foundation: 33.3.,,projection strength: 7.4; usage foundation: 33.3; role and availability context: 35.0,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,C.Schrader,LA,,RB,"receiving, rushing",43.76,WATCH,WATCH at 43.8. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 26.1; role and availability context: 35.0.,,projection strength: 26.1; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,G.Brightwell,CLE,,RB,"receiving, rushing",43.49,WATCH,WATCH at 43.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 25.5; role and availability context: 35.0.,,projection strength: 25.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Stidham,DEN,KC,QB,rushing,43.47,WATCH,WATCH at 43.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 25.4; role and availability context: 35.0.,,projection strength: 25.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,C.Uzomah,PHI,,TE,receiving,43.47,WATCH,WATCH at 43.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 25.4; role and availability context: 35.0.,,projection strength: 25.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Hasty,NE,,RB,"receiving, rushing",43.45,WATCH,WATCH at 43.5. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 25.4; role and availability context: 35.0.,,projection strength: 25.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,A.Shampklin,PIT,,RB,"receiving, rushing",43.29,WATCH,WATCH at 43.3. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 25.0; role and availability context: 35.0.,,projection strength: 25.0; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,Q.Morris,BUF,,TE,receiving,43.22,WATCH,WATCH at 43.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.8; role and availability context: 35.0.,,projection strength: 24.8; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,P.Hesse,ATL,,TE,receiving,43.18,WATCH,WATCH at 43.2. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.8; role and availability context: 35.0.,,projection strength: 24.8; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Allen,LA,,TE,receiving,43.15,WATCH,WATCH at 43.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.7; role and availability context: 35.0.,,projection strength: 24.7; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.McKee,PHI,NYG,QB,rushing,43.11,WATCH,WATCH at 43.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.6; role and availability context: 35.0.,,projection strength: 24.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Ross,KC,,WR,receiving,43.11,WATCH,WATCH at 43.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.6; role and availability context: 35.0.,,projection strength: 24.6; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Gray,NYG,,RB,"receiving, rushing",43.08,WATCH,WATCH at 43.1. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.5; role and availability context: 35.0.,,projection strength: 24.5; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,F.Franks,CAR,,TE,receiving,43.04,WATCH,WATCH at 43.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.4; role and availability context: 35.0.,,projection strength: 24.4; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Taylor,NYJ,BUF,QB,rushing,42.96,WATCH,WATCH at 43.0. Main support: usage foundation: 66.7; data quality: 65.7. Main caution: projection strength: 24.2; role and availability context: 35.0.,,projection strength: 24.2; role and availability context: 35.0; missing signal count: 5,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
